timestamp,cookie_id,campaign_id,external_site_id
1762482026,9043078449,1,296443
1762482207,1259199168,3,298150
1762482229,6331403132,2,698249
1762482340,3754904381,2,514274
1762482588,6675112630,3,850854
1762482658,2200003576,2,409555
1762482828,8226562993,2,113112
1762482860,9283551959,3,250264
1762483254,3853216722,1,749871
1762483265,5201246036,1,974949
1762483286,6737188530,1,435759
1762483298,5487132498,1,26616
1762483481,4726553872,2,894450
1762483531,1680830641,1,64492
1762483647,5456585354,1,388195
1762483686,100043204,2,492225
1762483717,79621313,1,618117
1762483725,276199020,1,191904
1762484103,9554841008,3,16374
1762484161,1679198444,1,22835
1762484247,4545168597,1,128752
1762484305,9602350427,2,279328
1762484387,9129511089,1,639245
1762484430,1845566644,1,193888
1762484938,7607915680,2,424641
1762484954,9568875809,2,761311
1762485025,912904084,2,384414
1762485090,3794858237,1,147065
1762485146,5423935899,1,515292
1762485152,8786816144,3,54340
1762485166,6252338589,1,417169
1762485315,7966491464,2,266780
1762485346,6423791915,2,525856
1762485411,3691929338,1,373573
1762485657,8579427239,2,982608
1762485660,6757657906,2,618439
1762485721,431243140,2,360935
1762485754,1164103898,1,440004
1762485809,8520573438,3,88480
1762485814,9942775792,3,378372
1762485979,3927965245,2,927295
1762486102,7027054655,1,822389
1762486162,6978844207,3,565020
1762486265,4132521050,3,622639
1762486307,9966971292,2,278497
1762486390,931627670,3,567326
1762486688,9505772930,3,104023
1762486833,7569741034,2,935643
1762486945,2048316540,3,967245
1762487096,7397046515,2,397838
1762487213,8488901011,2,744937
1762487325,1912493914,3,576782
1762487373,8996189456,1,552240
1762487384,5041183355,1,575584
1762487393,1398759133,3,309171
1762487448,1189335340,2,830969
1762487485,1338700656,2,52079
1762487539,9364993797,3,843839
1762487602,6365776180,1,492824
1762487778,4496441060,2,956958
1762488293,3686578251,2,497436
1762488339,4734684311,1,139683
1762488658,8382832830,2,346815
1762488765,5459848080,1,814962
1762489028,2118364597,1,682242
1762489050,2454027873,1,15453
1762489132,2620218574,1,796881
1762489221,7778653671,1,299116
1762489323,428178055,1,794388
1762489928,5594785805,2,147806
1762490116,2059225346,1,204040
1762490239,9106749758,2,138994
1762490299,625002973,2,74592
1762490390,8668976817,1,746502
1762490449,1300622942,3,480321
1762490563,8970425638,1,996586
1762490709,6747990168,3,978640
1762490878,9611809800,1,531389
1762490925,8809176867,2,990679
1762491191,8203897045,3,249433
1762491430,5077486132,3,411726
1762491555,8277778021,3,258567
1762491578,9285403110,3,540942
1762491610,9089263934,2,936751
1762491694,9816487241,3,77175
1762492057,5689737309,1,803754
1762492365,48846517,2,778980
1762492505,4457897028,3,341604
1762492682,2652086110,3,867228
1762492684,9011629687,2,644830
1762492819,3385154789,1,124140
1762493077,3745471631,1,177237
1762493307,6280630986,3,25830
1762493399,8456074373,3,295148
1762493485,3617410556,2,513585
1762493505,6043577461,2,820083
1762493506,988921338,2,399867
1762493539,916161462,3,745117
1762494228,7009132724,2,99688
1762494391,1321955799,2,858004
1762494664,2450776467,1,638234
1762494833,3120403754,2,262812
1762494897,423066442,2,211190
1762495249,8109590141,1,700143
1762495299,1029535694,2,592931
1762495364,5050215847,3,553213
1762495392,9125245337,2,33953
1762495462,6987574171,1,355305
1762495540,7896764620,2,635973
1762495803,89683831,2,246618
1762495817,4758573894,2,928216
1762496224,679751428,1,406006
1762496235,8253022936,3,63661
1762496297,2524722867,3,988141
1762496362,6254793111,3,22049
1762496411,1081010036,2,165288
1762496453,9143812413,2,860355
1762496969,8752694776,2,877979
1762497056,2670164038,2,383905
1762497291,9218146892,1,36117
1762497570,670821715,3,651516
1762497688,8738339186,2,351936
1762497942,9210998199,3,131425
1762498325,204415571,2,692806
1762498388,3428681026,1,265440
1762498437,7133079343,2,470588
1762498478,5059197606,2,518242
1762498600,6496609630,2,168103
1762498791,1156815752,1,913639
1762498828,3867116532,3,268764
1762499033,3959887829,2,601556
1762499067,858625029,3,650640
1762499136,4165813895,2,547351
1762499187,5089733442,3,238914
1762499196,5546260787,2,597775
1762499221,2422458907,2,182770
1762499260,298545578,3,288784
1762499288,3958432642,2,106239
1762499630,1042057208,3,322692
1762500051,9948420732,1,277344
1762500136,9459850,1,278909
1762500348,1557710190,2,185263
1762500367,1683135494,3,810073
1762500422,269960789,1,997230
1762500571,7535595965,1,913871
1762500709,6548046816,2,421504
1762500822,1520964858,1,129538
1762500874,7369559986,1,624945
1762500912,1054559305,1,797802
1762500980,7547421368,3,163813
1762501149,9989618310,1,399036
1762501216,6700956339,2,772339
1762501235,9833370515,2,746367
1762501243,6695721060,2,403004
1762501352,1359091138,1,151954
1762501472,1383710161,1,679749
1762501502,5430417234,2,297873
1762501666,648030880,3,199151
1762501715,1988821476,1,961847
1762501760,8721415214,3,986022
1762501810,7490377195,3,62276
1762501881,7788004844,1,77774
1762501930,173330268,2,413433
1762502061,7279993252,1,261472
1762502219,794729488,2,840335
1762502245,6336384885,3,725052
1762502263,9497366969,3,282742
1762502420,7163053338,1,610368
1762502773,6902148252,1,726572
1762502994,7003161364,2,654331
1762503083,1768494260,2,876227
1762503091,6167417541,1,197766
1762503162,8084565515,2,108178
1762503313,3454298749,2,481062
1762503317,9151541177,3,718501
1762503502,5750284212,1,902888
1762503695,8140927393,2,179034
1762503720,6797451719,3,841720
1762503754,4777000423,1,112191
1762504030,537513872,3,566727
1762504049,1345859917,2,397007
1762504071,5694991833,1,236331
1762504203,8012461781,2,550121
1762504541,5516523620,3,484244
1762504687,8172275511,3,329565
1762504836,2322958344,1,993816
1762504846,8634846211,2,712594
1762505103,7932409508,2,468237
1762505280,1031692439,3,969596
1762505323,9751412907,3,141667
1762505408,960051473,3,630710
1762505646,4472296690,1,427134
1762505853,7098620619,1,988740
1762505952,2994417965,1,406463
1762506053,314428918,2,73072
1762506120,9452976126,3,442632
1762506296,9640850209,3,371589
1762506487,5189663663,1,866352
1762506509,1900640589,2,311387
1762506561,7307159150,1,514551
1762506624,4008454847,3,531666
1762506725,2825569493,2,474511
1762507143,870115209,3,771044
1762507215,8828425810,1,850854
1762507334,9645454280,2,235545
1762507378,3766992442,2,141255
1762507386,6240514321,2,240576
1762507396,3601629176,3,50881
1762507403,8470857406,3,456610
1762507554,7278030023,1,108133
1762507565,1364984805,3,53464
1762507979,7789354830,3,606909
1762508500,5661167736,1,347833
1762508602,7432052505,3,974762
1762508768,9798541037,2,827188
1762508860,5157742419,2,923971
1762508883,3693916207,2,243758
1762509018,377494706,3,532819
1762509164,4637395570,1,528761
1762509167,2404642188,2,103701
1762509307,3069745308,1,983619
1762509341,7911807078,3,785022
1762509748,4966441349,1,669507
1762510029,2459370917,2,527376
1762510045,4727213220,3,136224
1762510181,9598141014,3,331085
1762510195,2372147473,2,941827
1762510220,5802580802,1,766065
1762510513,6241336710,3,442677
1762510532,6751539857,3,522809
1762510549,4274682655,3,927617
1762510671,273787574,3,812611
1762510684,8990021716,2,389213
1762510778,7025854135,3,452320
1762510824,1945352957,1,84235
1762510851,345163659,1,573046
1762510956,9416269021,1,648888
1762511047,2568219864,2,892466
1762511179,2126389468,1,116848
1762511311,3173974890,2,854680
1762511326,7395397904,2,620146
1762511408,5865007238,2,980946
1762511443,4732862493,1,463805
1762511617,910825274,2,741059
1762511666,1328429101,1,623283
1762511700,6346514228,1,556807
1762511704,4593847871,2,637538
1762511831,8152954967,1,198687
1762511841,7869128450,1,340818
1762511975,2818904081,3,319368
1762512035,5010723632,1,452687
1762512175,8104678464,2,173591
1762512220,9793393761,1,389445
1762512230,3461013791,3,566450
1762512293,7399604336,2,379615
1762512304,9451640523,1,825571
1762512348,6607285799,2,397838
1762512352,3233146884,3,720253
1762512365,6560071440,1,421826
1762512688,2844584644,3,919359
1762512714,8961207072,3,867647
1762512842,1353311836,3,198133
1762512955,2485243902,1,282600
1762512970,4105426778,3,6686
1762513096,2153227332,3,86309
1762513108,7976345457,1,33998
1762513137,6457406224,2,826080
1762513192,7291612331,1,592055
1762513360,2475126552,1,514738
1762513364,731237304,1,828573
1762513651,1652302168,1,741800
1762513720,3564551393,1,825436
1762513990,1620025559,3,658621
1762514033,8581557500,1,929137
1762514246,8634492437,2,13559
1762514361,896539793,3,83314
1762514560,8312872093,3,662357
1762514570,6692744952,1,168380
1762514694,2085215576,1,545831
1762514776,3411688590,1,59139
1762514868,5161583538,3,823729
1762514928,2542078699,2,107946
1762515046,5575658757,1,363608
1762515052,437090520,3,681688
1762515270,4105518386,2,318537
1762515445,6302601413,1,361302
1762515499,3402003138,2,932274
1762515575,7252410360,1,210913
1762515582,6013164012,2,368407
1762515770,9866623836,1,683395
1762515799,3597372985,3,750193
1762515959,5831688952,3,980669
1762516171,8812859222,2,560775
1762516194,4007269177,3,455689
1762516278,1867882644,1,190616
1762516295,6469405238,3,668309
1762516353,9751043849,1,41702
1762516437,4109357705,1,912209
1762516628,5831200166,1,756699
1762516643,3028545858,2,460069
1762516683,832430442,1,631541
1762516686,904948302,3,600867
1762516758,1475596375,3,204684
1762516786,7106148466,2,978363
1762516871,3497495003,3,794298
1762516879,9239572931,2,20941
1762516962,5009957744,2,352123
1762517034,3427224871,2,296024
1762517064,7187716628,2,316231
1762517069,6557641566,1,242695
1762517178,9183085039,1,360658
1762517191,6850043603,1,415552
1762517266,6027763160,2,836689
1762517422,5220906907,2,439263
1762517442,1797841940,2,782027
1762517478,8135137012,3,54018
1762517535,9274434587,1,150157
1762517793,165251619,2,354107
1762517895,362342708,3,946806
1762517895,2764921665,2,468282
1762517914,7257997718,2,208929
1762518057,818293687,2,530700
1762518072,8153934217,1,204684
1762518284,3582605079,3,178944
1762518289,7639872892,2,326473
1762518361,421709517,3,484753
1762518804,9929073944,1,708491
1762518842,294987069,1,903584
1762518851,1208690143,1,817867
1762519108,7958339271,1,424918
1762519126,7016871551,2,631406
1762519190,2058117157,1,822254
1762519206,7400864756,1,400099
1762519236,2414590639,2,336483
1762519471,1484555567,2,366655
1762519552,3388694115,3,90
1762519652,7937229716,2,452043
1762519689,2912837142,2,892833
1762519727,2260460153,2,256673
1762519814,813740333,1,9823
1762519831,737412360,2,148263
1762520180,5494754546,2,968166
1762520328,7128876897,2,48852
1762520375,9898952104,3,6963
1762520489,4510468267,3,406882
1762520570,4216222629,3,584074
1762520809,1156678773,2,689
1762520861,9037896417,3,870365
1762521042,5965795606,1,965815
1762521112,2309192143,1,749272
1762521123,756214136,1,399867
1762521324,3878625768,1,502557
1762521618,3491412587,2,168058
1762521922,1858045948,2,134240
1762522207,4657639843,1,538771
1762522363,7728868235,2,393503
1762522455,6243406229,1,535125
1762522498,898457088,3,971303
1762522602,6762498271,1,908518
1762522631,4061438352,2,800108
1762522869,478541415,3,261105
1762523034,8267342694,3,957325
1762523302,5075651314,3,454671
1762523347,4580801481,1,964939
1762523461,8220961161,1,925678
1762523507,4860252178,3,880929
1762523581,4709753971,2,715454
1762523924,3357247601,1,741059
1762523996,1658503975,1,397471
1762524216,3235504350,3,338789
1762524457,7781653708,1,219216
1762524908,724388529,2,564930
1762524933,412586791,2,666602
1762525339,4388250142,3,459193
1762525496,3622106952,3,406972
1762525712,102114580,2,48530
1762525924,8193712129,3,531898
1762526007,3044649306,3,194442
1762526248,8014847558,1,675324
1762526334,4101567791,1,518152
1762526471,9978393104,1,880285
1762526477,8464294256,3,995336
1762526768,376543505,1,117125
1762526822,3412847155,1,638092
1762526939,4907385034,3,414676
1762527003,940305054,1,456565
1762527008,1680446776,2,454858
1762527027,800350544,2,88847
1762527073,8922526238,2,717438
1762527138,9334931491,1,649255
1762527540,3208601086,3,891403
1762527553,1796734314,2,965905
1762527730,7313182734,3,194674
1762527835,5506783617,1,276191
1762527950,2773775417,3,942194
1762528021,5068856174,2,312128
1762528091,3883199114,2,844258
1762528195,9220078012,1,280017
1762528213,1489666965,1,72795
1762528290,6616577118,1,688284
1762528447,7093677611,2,746180
1762528495,2749446091,3,258657
1762528553,6042095108,1,263501
1762528621,3386417104,1,799786
1762528623,6355936970,3,264564
1762528840,2653064810,1,869167
1762528889,8110561699,2,917974
1762529039,5290450792,2,881161
1762529319,2154779511,3,582367
1762529362,7226816301,3,922406
1762529491,3567213068,3,918805
1762529606,5359606919,1,410154
1762529861,720481966,2,979516
1762529908,790253900,3,508599
1762530108,4887511095,2,811226
1762530384,2962215294,3,779347
1762530431,8417117246,2,858326
1762530793,8307123669,2,352954
1762531112,2620814474,3,921298
1762531144,7991822459,2,302530
1762531387,1431767349,3,510583
1762531415,6169734755,3,989062
1762531423,3432175812,2,810305
1762531467,2107675544,3,996077
1762531486,4271625408,3,823819
1762531602,7990137006,2,511047
1762531715,8538747189,1,531898
1762532055,2878434831,3,349263
1762532062,8070365879,1,769292
1762532086,4322328466,2,711995
1762532135,8501874165,2,323703
1762532161,5865636697,1,625776
1762532176,3105775387,2,226688
1762532293,8227918004,3,176960
1762532400,775071225,1,71133
1762532517,6558024563,1,326196
1762532598,266640541,3,901600
1762532708,3167654990,2,992618
1762532775,518519299,2,600725
1762532863,3393373081,3,492225
1762532869,8978871655,2,72286
1762533004,2325280827,2,511691
1762533011,5432672938,3,339575
1762533019,2624817715,2,740138
1762533161,359889062,2,977023
1762533229,6406230371,2,864555
1762533349,9008479729,3,684503
1762533562,7148076,2,272912
1762533805,7059623285,3,570186
1762533910,8555131012,2,914979
1762533952,2988830045,3,242882
1762534098,9592486498,3,807168
1762534266,7974051819,1,305854
1762534283,2077735375,3,477925
1762534286,7656598483,3,444384
1762534484,7580979629,1,533418
1762534711,3882818765,2,214417
1762534750,1353780318,2,299715
1762534763,7448193251,2,205148
1762534789,1813912399,1,718823
1762534867,808504447,1,220601
1762534941,1099730778,3,369051
1762535079,3202722406,3,973332
1762535142,3222574496,3,52266
1762535188,6260782729,1,691885
1762535200,1848824747,3,982466
1762535406,3708124342,3,44929
1762535506,2564083194,1,71455
1762535511,6814264220,3,233381
1762535825,2829622017,2,921942
1762535949,7069478206,2,195318
1762536158,7114966370,1,2673
1762536237,4845275090,3,675736
1762536305,5265227636,2,721271
1762536336,2132467270,2,22693
1762536468,9569991883,3,207499
1762536509,1990579369,3,507311
1762536567,5967406279,2,923926
1762536613,7874721611,3,370481
1762536640,806303010,2,359505
1762536838,224592688,2,11807
1762536851,4811203559,2,929047
1762536910,3866629211,2,601511
1762536936,2686906582,2,848593
1762537075,6358522010,3,109054
1762537193,9657669605,3,135812
1762537218,6419969246,3,675781
1762537256,2802375983,3,375280
1762537365,1037299251,1,526867
1762537424,844672642,1,807857
1762537473,3725124938,3,86451
1762537732,9602586023,1,455966
1762537860,4538390439,3,9179
1762537909,3035152908,2,581214
1762537993,1473174601,2,291045
1762538331,323654555,2,646627
1762538379,332395710,3,380955
1762538507,2995094268,2,675414
1762538531,6874310216,3,349218
1762538545,2847790031,1,511691
1762538561,4217660603,3,303728
1762538561,6976305438,1,639799
1762538645,3901030276,3,634633
1762538688,6967599376,3,550997
1762538700,6433257725,1,750193
1762538792,5995241807,2,451721
1762538830,8242966735,1,499607
1762538884,9396220775,3,275914
1762538972,6326333326,2,382894
1762539014,535078858,1,911288
1762539071,9245335806,1,482769
1762539141,5814899877,3,65458
1762539183,8693023403,3,292288
1762539250,9810289693,1,773814
1762539260,4763438040,3,310511
1762539291,783663113,2,586103
1762539355,1299311247,2,176496
1762539509,2734223163,2,719609
1762539729,9378631251,2,678828
1762539794,2727281079,3,38700
1762539959,8185827926,1,430271
1762539960,1682292646,1,54527
1762539981,1045460542,1,340496
1762540021,8858065072,3,536420
1762540064,3070065972,2,40916
1762540353,8855835225,2,682519
1762540383,8184435958,2,697328
1762540391,8912054041,1,72563
1762540439,8017870093,1,539415
1762540521,8772303719,3,816070
1762540890,8713034284,2,332283
1762540958,1392899332,1,984405
1762540980,8385469135,3,38011
1762541006,8072661006,3,525856
1762541018,3356851901,2,435392
1762541119,7235292827,2,942471
1762541121,6684310358,3,938548
1762541177,1029558008,2,875673
1762541281,4880409581,2,684593
1762541306,2649036457,1,478292
1762541467,5970286490,1,341559
1762541592,9033939832,3,673707
1762541663,7360173674,1,865154
1762541816,7021423553,1,798169
1762541836,8852558526,3,299947
1762541883,9514332835,2,836322
1762541959,6429484930,1,925543
1762542049,6925467427,1,328412
1762542153,3253924278,2,959354
1762542274,5281406063,1,512754
1762542276,3107072519,1,988650
1762542436,953946286,3,684271
1762542502,2912772215,1,176406
1762542611,9747575971,1,920145
1762542645,2928226928,1,356181
1762542738,306265849,2,200948
1762542799,1252513179,2,558514
1762542800,4949517113,2,598651
1762542932,5370319241,2,7240
1762542938,6221600521,3,344973
1762542941,7518029635,2,338834
1762542954,1951519425,3,941595
1762543007,1505303032,3,684503
1762543112,6463564761,1,111959
1762543205,2623601087,3,927340
1762543265,7152571790,1,745117
1762543359,7696772626,1,112513
1762543370,1863318467,1,995478
1762543520,2527253787,1,827001
1762543702,503252521,3,520503
1762543731,5969433365,1,392485
1762543839,8768011501,3,839227
1762543890,2289892427,3,144946
1762543909,6622584529,3,815284
1762544018,1051304261,3,635786
1762544054,4260351523,3,596899
1762544152,410809531,3,976791
1762544193,2807020620,3,556440
1762544261,1150380466,1,376942
1762544437,5633910809,3,852052
1762544545,9666364656,1,496051
1762544718,2322703235,1,804997
1762544783,7589039112,1,297918
1762544838,5518472572,3,54385
1762544875,5142974782,3,786684
1762545018,7617973210,2,331871
1762545083,1042440319,2,132810
1762545155,1671070056,3,540111
1762545192,1653770840,1,165932
1762545207,9101438286,3,609582
1762545268,5770936861,2,470266
1762545341,4122895733,1,244312
1762545409,3035705348,3,389348
1762545530,95644545,3,317294
1762545567,282328732,3,653133
1762545636,9944919711,2,143516
1762545779,8986879777,2,814086
1762545801,5074896530,3,726437
1762545938,8195576808,2,92770
1762546018,8521188458,3,329146
1762546086,2533078826,3,247262
1762546209,6041840274,3,405175
1762546215,1670750811,1,7427
1762546337,5855153385,2,959219
1762546435,3331291702,2,325829
1762546475,9578384735,3,421227
1762546505,2647491858,2,295380
1762546580,1046857985,2,578998
1762546582,9533135015,1,540523
1762546597,8972359084,1,297087
1762546681,7241968013,3,641506
1762546760,7401642904,2,752087
1762546767,4900598593,1,577568
1762546769,8498164469,3,570373
1762546826,7243689689,1,607553
1762546832,6456135522,3,190107
1762546842,7165026115,2,749504
1762546903,6097652675,3,397561
1762546943,7018498489,2,506525
1762546998,4948688020,1,484566
1762547024,8917520242,2,542230
1762547126,1980828861,2,821004
1762547183,3123006470,1,985790
1762547252,9372594166,2,880884
1762547507,2253115434,3,32059
1762547512,348108634,1,408035
1762547529,7601076750,1,72563
1762547536,7462173033,1,835678
1762547561,1913781266,3,959309
1762547614,7752169074,2,694790
1762547777,5186180172,1,418135
1762547794,4684658550,1,30352
1762547829,8667618131,1,224060
1762547853,2832466259,1,211467
1762547886,7586667751,2,162518
1762548023,2398437439,2,933936
1762548055,3364486391,3,229413
1762548087,2928707762,2,87095
1762548193,2453498990,3,224659
1762548234,7628479905,1,934168
1762548236,6893280799,3,905935
1762548261,8522420953,1,620565
1762548366,6331552859,2,44839
1762548375,8523957386,1,284262
1762548399,822304570,3,264841
1762548403,9026733390,3,66843
1762548461,130214924,1,917974
1762548541,6930542522,3,470356
1762548694,3103634438,1,361901
1762548832,1733524771,3,693083
1762548854,2902313763,3,473725
1762548864,9747964184,3,203254
1762548864,9691349818,2,867048
1762548899,6960428002,1,175208
1762548962,6431342342,2,435392
1762548990,3997283891,1,448951
1762549017,4254493293,1,503388
1762549231,9274432917,3,925633
1762549271,5799662,3,918483
1762549277,8991118836,2,429852
1762549291,4147877491,2,533096
1762549319,1013169938,3,75610
1762549319,3795787965,1,403558
1762549529,9996707634,1,655072
1762549571,8647690554,2,147851
1762549737,903040767,3,482260
1762549779,28482583,2,367531
1762549781,8321459457,2,80267
1762549867,4787548564,1,582367
1762549895,4114122508,2,666512
1762550036,6624430763,3,837662
1762550070,896635158,3,541309
1762550141,9548130776,2,208929
1762550225,9607935790,1,137055
1762550298,5775589853,3,552517
1762550434,9940361540,3,901458
1762550569,9723844249,2,371222
1762550730,5287721074,2,887989
1762550830,5217879458,2,790143
1762551263,3756295341,2,362642
1762551279,2277839442,2,431746
1762551429,2814769094,1,634820
1762551507,3897448089,3,666512
1762551639,2723845048,2,881438
1762551808,9390276506,1,30906
1762551846,8916840987,2,404943
1762552035,6184425140,3,679472
1762552044,1008230408,2,799187
1762552046,4719729705,1,445170
1762552050,4223874559,2,45528
1762552079,9532935786,2,514416
1762552173,3686527844,3,469480
1762552242,5986588101,3,785808
1762552512,3618196071,1,226598
1762552769,5035867786,3,52498
1762552801,7069948147,1,665172
1762553029,5204364656,3,308018
1762553054,9249744380,1,174512
1762553095,7028048270,2,931907
1762553176,3408116402,2,361534
1762553184,4055658472,2,290581
1762553189,8631054087,1,559255
1762553209,1292255138,3,834106
1762553468,7891999248,3,321719
1762553515,7284783278,1,843240
1762553650,9602316984,1,763250
1762553715,6297924113,3,58585
1762553738,5296975762,1,701618
1762553844,407994923,1,706275
1762553868,9328397262,1,884208
1762553879,3834633059,2,610046
1762553946,3601087019,2,680625
1762553993,4417907460,1,666512
1762554241,882971072,1,852838
1762554281,3554114398,2,283154
1762554288,3332666459,2,357843
1762554304,7465363063,2,23711
1762554319,6064884948,2,504586
1762554333,4223361559,2,565207
1762554353,411581158,2,340496
1762554509,7721241039,3,843659
1762554531,3456830595,2,598973
1762554571,3360533590,3,230611
1762554581,7326052989,1,47512
1762554645,553630381,3,819806
1762554782,2848559135,2,812424
1762554818,4904113793,3,968121
1762554869,3414956177,2,466807
1762554893,6618633387,3,698571
1762554983,7904707545,2,771598
1762555002,1563294573,2,373528
1762555210,1832768802,3,34597
1762555246,9328303097,1,96042
1762555358,6337445776,3,880195
1762555394,8090076877,2,453383
1762555515,5351628995,2,388936
1762555537,6442902817,3,505881
1762555552,9163464164,2,21585
1762555624,5637060516,3,595237
1762555792,6647522123,2,231764
1762555864,6362158611,1,937672
1762556044,5553388232,2,632604
1762556092,5065852560,1,933569
1762556288,1379485369,2,53142
1762556407,9916349962,2,60382
1762556448,9978605898,2,271482
1762556458,3830858981,3,701109
1762556471,5486243453,1,754805
1762556490,7622413391,3,776996
1762556640,6657223671,3,71687
1762556839,328702526,1,694281
1762556903,256769577,1,446832
1762556964,1880715295,2,535357
1762557020,8288874720,2,646814
1762557057,4860690172,1,882359
1762557091,8105489429,3,164412
1762557226,4822492180,1,846242
1762557228,3110660094,3,148540
1762557276,5163971594,2,611566
1762557280,5041680839,2,962446
1762557319,7613306583,2,418135
1762557351,9905389411,3,220833
1762557370,6805359987,3,425150
1762557421,7407457192,1,183556
1762557422,7349053345,2,513308
1762557469,2558194328,3,74180
1762557525,1384896042,2,637770
1762557531,3913125710,1,641371
1762557625,6788366055,3,981635
1762557738,7737302027,3,284816
1762557758,7851668161,1,967889
1762558043,9936920537,3,586747
1762558109,5350594862,2,487104
1762558210,5579204589,2,218153
1762558252,3477859303,1,269775
1762558296,922133451,3,863492
1762558453,7283076614,3,183189
1762558617,5414612134,3,97704
1762558632,8163432963,3,252016
1762558638,5580459817,2,414354
1762558665,7640317984,2,227796
1762558697,9220144718,1,984360
1762558868,6759755702,3,917098
1762558879,2317195380,1,303039
1762558994,723631764,3,833507
1762559043,6226681751,1,910225
1762559085,3671449138,2,245742
1762559088,9782599903,3,663697
1762559097,2161954901,2,665636
1762559104,4606154280,3,794942
1762559159,4654419197,1,999491
1762559182,4890351336,3,275727
1762559216,6543034653,1,138253
1762559249,8435797816,3,826821
1762559316,1039073703,3,899017
1762559357,8235018939,3,777318
1762559442,8526879058,3,45805
1762559478,8249569529,2,846931
1762559485,4867376755,3,582322
1762559551,8770975774,3,558978
1762559593,2820955284,2,119019
1762559656,9897365491,3,562714
1762559816,1438593906,2,837430
1762559823,594763267,1,618027
1762559825,8308820346,3,167040
1762559855,1075859763,3,521656
1762559882,8905936922,3,573600
1762559904,7567268678,1,522532
1762559994,9175138364,2,953222
1762560076,9686265637,3,374217
1762560106,1405729551,1,545000
1762560114,1372706068,1,528117
1762560142,9525520378,1,249246
1762560183,5658569752,2,926554
1762560217,8699044358,2,461409
1762560220,9443366905,2,613183
1762560226,4335958364,2,432390
1762560236,5561032625,1,107347
1762560250,4112925067,2,898553
1762560295,3889677019,2,365083
1762560359,4638506632,2,360104
1762560379,8767151744,1,247127
1762560418,869239564,3,763894
1762560439,8003997625,2,62785
1762560537,1072334335,1,230701
1762560625,4183683904,3,599205
1762560834,9187763012,1,313558
1762560872,3224911708,2,54018
1762560889,1389351526,3,442542
1762561139,9819212162,3,207499
1762561166,7134183696,2,313738
1762561211,1149033517,3,52311
1762561229,7269664435,2,808044
1762561310,86986214,3,729252
1762561362,9578605267,1,546153
1762561367,9340517823,1,887390
1762561425,1363389201,1,217554
1762561459,8830478944,2,165842
1762561636,1362985430,3,377077
1762561652,5166437642,2,594593
1762561663,8474870376,1,509430
1762561752,6613192660,1,960784
1762561928,771748392,1,454858
1762562083,4088809668,3,924113
1762562156,5447815584,3,49818
1762562245,9084546112,3,799232
1762562289,3062262410,2,335974
1762562303,4632629654,1,321674
1762562328,8529033731,2,10422
1762562421,9226220228,2,881393
1762562567,8910652116,2,793557
1762562596,9706135705,3,943624
1762562703,5424600392,1,705908
1762562755,4171531222,2,547673
1762562871,3230076463,1,684548
1762562873,3285542976,1,386308
1762562874,9286343368,2,329610
1762562913,9265124607,2,810582
1762562972,3826387475,1,481474
1762563002,7199808469,2,686300
1762563138,4401853110,2,964340
1762563174,9222180277,3,530146
1762563243,6526685977,1,959354
1762563578,922866577,1,739629
1762563600,8422171709,3,910734
1762563602,3509977993,2,363331
1762563766,7604046318,1,534249
1762563959,2885822113,1,976746
1762564199,2567907300,1,214005
1762564346,8890540209,2,621995
1762564387,6116736493,3,329610
1762564398,348043441,2,857083
1762564407,5143159119,2,586425
1762564444,2520307154,1,824972
1762564522,7417409816,2,349398
1762564525,4758017430,1,741381
1762564554,7816738255,2,492038
1762564559,1936549151,1,486872
1762564602,680098641,2,876594
1762564814,44797325,3,292565
1762564927,5827396851,3,13881
1762564933,2149515837,1,809197
1762564949,6965464117,1,335884
1762564957,3189841136,3,807445
1762565068,8695759590,2,168103
1762565122,7088050790,2,615122
1762565130,2672353185,1,362500
1762565311,1306353104,1,817732
1762565344,240145056,3,675781
1762565484,6532637251,2,812566
1762565716,4736926030,1,689759
1762566006,7122327541,2,252525
1762566072,634884393,2,896337
1762566160,4445903036,1,870784
1762566182,1134753150,2,319323
1762566254,467105038,2,884807
1762566258,7062864976,3,858004
1762566270,9914035592,1,535357
1762566411,9717108784,2,865386
1762566436,1206392033,3,78792
1762566485,8090969969,1,575030
1762566536,9576668688,2,667066
1762566555,2387156650,3,960926
1762566603,7334329948,3,624114
1762566622,295449758,1,277943
1762566687,2232443603,3,670016
1762566819,8814649379,2,48298
1762566851,3452390720,3,677211
1762566862,3494400259,1,712137
1762566895,4182693465,2,830325
1762567006,6348070691,3,864278
1762567008,3505195899,2,498776
1762567009,6453947758,3,479123
1762567050,2427471815,2,998151
1762567165,7172987268,3,450381
1762567184,1052428569,3,65645
1762567238,2746290806,2,523273
1762567248,5232039357,2,463071
1762567255,8502224434,1,467638
1762567263,1114096426,2,9134
1762567348,3739845335,1,778471
1762567400,4347304591,1,55680
1762567504,2998499775,1,392395
1762567556,1151220215,2,77407
1762567715,9441447924,3,921021
1762567801,2414344297,3,705167
1762567844,6143139299,1,897355
1762567879,7012746750,2,499053
1762567905,7508185110,3,198178
1762568075,1192239219,1,137886
1762568229,4940828053,2,365502
1762568242,4695172308,1,211699
1762568461,865431296,2,139683
1762568793,1919971174,1,757620
1762568916,5487777053,3,286845
1762568971,1688576986,3,914148
1762569016,2552006925,3,371589
1762569058,8780636592,1,685933
